DateTime,Open,High,Low,Close,Volume,BidVolume,AskVolume
2026-07-13 07:30:00,29684.50,29725.00,29655.50,29719.00,5418,2461,2957
2026-07-13 08:00:00,29719.25,29748.00,29683.25,29710.75,6997,3464,3533
2026-07-13 08:30:00,29710.00,29737.25,29518.00,29630.00,62600,32171,30429
2026-07-13 09:00:00,29631.00,29703.00,29488.50,29701.50,44897,22359,22538
2026-07-13 09:30:00,29701.25,29724.00,29603.50,29717.75,31022,14973,16049
2026-07-13 10:00:00,29718.00,29752.50,29662.00,29707.25,21795,10771,11024
2026-07-13 10:30:00,29709.00,29724.50,29596.75,29612.25,17327,9135,8192
2026-07-13 11:00:00,29611.25,29638.50,29535.00,29558.00,21513,11071,10442
2026-07-13 11:30:00,29557.75,29557.75,29460.75,29525.75,28919,14608,14311
2026-07-13 12:00:00,29526.50,29580.75,29498.25,29518.25,14917,7510,7407
2026-07-13 12:30:00,29518.75,29533.25,29468.00,29479.50,14118,7168,6950
2026-07-13 13:00:00,29480.00,29539.50,29467.50,29474.00,14775,7244,7531
2026-07-13 13:30:00,29475.00,29521.50,29454.50,29493.50,13906,6982,6924
2026-07-13 14:00:00,29493.50,29525.75,29402.50,29418.50,25329,14763,10566
2026-07-13 14:30:00,29419.75,29504.25,29393.25,29466.25,41524,21899,19625
2026-07-13 15:00:00,29466.75,29474.00,29386.50,29437.75,12528,6411,6117
2026-07-13 15:30:00,29437.00,29444.25,29420.00,29428.75,3410,1722,1688
2026-07-13 17:00:00,29446.00,29479.50,29432.00,29434.25,2549,1286,1263
2026-07-13 17:30:00,29433.25,29458.75,29393.75,29399.50,2472,1338,1134
2026-07-13 18:00:00,29399.50,29405.00,29361.75,29366.75,2861,1476,1385
2026-07-13 18:30:00,29368.00,29423.75,29327.25,29420.75,4837,2157,2680
2026-07-13 19:00:00,29422.50,29475.75,29325.75,29420.75,9383,4656,4727
2026-07-13 19:30:00,29420.25,29535.00,29399.50,29521.00,6278,2982,3296
2026-07-13 20:00:00,29521.00,29541.25,29480.00,29504.75,4805,2534,2271
2026-07-13 20:30:00,29507.00,29516.50,29437.00,29445.00,4587,2453,2134
2026-07-13 21:00:00,29447.25,29489.00,29373.00,29401.00,4476,2233,2243
2026-07-13 21:30:00,29403.25,29456.00,29365.25,29389.00,3766,1945,1821
2026-07-13 22:00:00,29390.75,29391.50,29303.50,29376.75,5042,2586,2456
2026-07-13 22:30:00,29376.50,29428.00,29334.25,29423.00,4941,2402,2539
2026-07-13 23:00:00,29425.25,29452.75,29371.25,29450.00,2889,1480,1409
2026-07-13 23:30:00,29450.50,29516.50,29442.50,29508.50,2508,1175,1333
2026-07-14 00:00:00,29509.75,29610.00,29490.00,29604.50,4554,2064,2490
2026-07-14 00:30:00,29605.00,29631.25,29577.75,29593.00,3447,1748,1699
2026-07-14 01:00:00,29592.00,29649.75,29586.25,29606.25,4062,1859,2203
2026-07-14 01:30:00,29606.25,29634.25,29562.75,29564.25,2439,1333,1106
2026-07-14 02:00:00,29564.00,29621.25,29545.50,29604.50,3293,1565,1728
2026-07-14 02:30:00,29606.00,29609.75,29557.25,29574.50,2102,1056,1046
2026-07-14 03:00:00,29575.00,29632.00,29547.75,29618.25,3627,1801,1826
2026-07-14 03:30:00,29617.75,29636.25,29570.75,29573.00,1992,1023,969
2026-07-14 04:00:00,29573.00,29629.50,29557.75,29574.75,2295,1165,1130
2026-07-14 04:30:00,29573.50,29623.75,29573.25,29602.25,1456,751,705
2026-07-14 05:00:00,29603.25,29620.25,29585.50,29598.75,913,468,445
2026-07-14 05:30:00,29595.75,29633.00,29578.75,29607.25,2027,1046,981
2026-07-14 06:00:00,29606.75,29670.50,29555.00,29640.50,7418,3744,3674
2026-07-14 06:30:00,29640.75,29668.25,29613.75,29632.00,3369,1740,1629
2026-07-14 07:00:00,29635.00,29694.00,29570.00,29694.00,6121,3063,3058
2026-07-14 07:30:00,29694.00,29921.75,29677.00,29772.50,23663,11897,11766
2026-07-14 08:00:00,29773.75,29832.00,29742.50,29811.00,11493,5664,5829
2026-07-14 08:30:00,29811.00,29815.75,29685.00,29781.25,45412,22525,22887
2026-07-14 09:00:00,29780.25,29804.75,29567.50,29684.50,44006,22591,21415
2026-07-14 09:30:00,29683.75,29839.75,29658.25,29772.50,33258,17026,16232
2026-07-14 10:00:00,29773.50,29889.00,29753.75,29884.50,30758,15142,15616
2026-07-14 10:30:00,29885.00,29895.75,29760.00,29785.50,24135,12564,11571
2026-07-14 11:00:00,29786.00,29791.25,29704.50,29779.25,21057,10622,10435
2026-07-14 11:30:00,29778.50,29830.00,29750.25,29826.75,15073,7343,7730
2026-07-14 12:00:00,29826.75,29867.00,29807.00,29850.00,14558,7096,7462
2026-07-14 12:30:00,29849.50,29865.50,29818.75,29863.25,9670,5034,4636
2026-07-14 13:00:00,29863.00,29878.25,29842.50,29853.75,9709,4881,4828
2026-07-14 13:30:00,29854.00,29869.50,29810.50,29824.00,13179,6702,6477
2026-07-14 14:00:00,29824.50,29837.75,29780.00,29796.75,14729,7726,7003
2026-07-14 14:30:00,29797.25,29836.00,29771.00,29785.75,26670,14005,12665
2026-07-14 15:00:00,29786.00,29810.00,29767.75,29775.00,10774,5612,5162
2026-07-14 15:30:00,29774.50,29801.50,29772.75,29793.50,2682,1356,1326
2026-07-14 17:00:00,29805.00,29806.25,29745.50,29786.25,2589,1360,1229
2026-07-14 17:30:00,29788.50,29796.00,29764.25,29773.25,1555,792,763
2026-07-14 18:00:00,29772.75,29873.00,29758.00,29866.25,3141,1331,1810
2026-07-14 18:30:00,29866.25,29900.00,29844.50,29889.25,2890,1357,1533
2026-07-14 19:00:00,29889.00,29938.00,29837.50,29918.00,4581,2162,2419
2026-07-14 19:30:00,29920.25,29929.50,29841.00,29918.00,3908,1929,1979
2026-07-14 20:00:00,29920.00,29942.75,29860.00,29922.75,3491,1732,1759
2026-07-14 20:30:00,29924.25,29959.25,29891.50,29957.25,3114,1525,1589
2026-07-14 21:00:00,29958.75,29981.75,29949.25,29966.75,2780,1413,1367
2026-07-14 21:30:00,29970.00,29987.25,29959.00,29960.75,1854,927,927
2026-07-14 22:00:00,29961.00,29985.00,29947.25,29978.50,2101,967,1134
2026-07-14 22:30:00,29979.00,30019.25,29977.25,30012.50,2044,913,1131
2026-07-14 23:00:00,30012.75,30016.50,29989.25,29990.25,1394,746,648
2026-07-14 23:30:00,29990.75,30040.00,29983.25,30040.00,1882,844,1038
2026-07-15 00:00:00,30025.75,30058.25,29976.75,29981.75,5186,2629,2557
2026-07-15 00:30:00,29980.75,30032.00,29967.75,30032.00,2748,1347,1401
2026-07-15 01:00:00,30031.75,30050.00,30023.00,30039.25,2609,1165,1444
2026-07-15 01:30:00,30041.75,30045.25,30009.75,30030.00,2352,1261,1091
2026-07-15 02:00:00,30030.50,30062.50,29928.00,29969.00,4948,2464,2484
2026-07-15 02:30:00,29968.00,30005.25,29945.25,29996.25,3038,1551,1487
2026-07-15 03:00:00,29997.25,29998.75,29872.00,29913.25,4575,2517,2058
2026-07-15 03:30:00,29912.75,29943.50,29897.75,29936.50,2247,1122,1125
2026-07-15 04:00:00,29937.75,29963.50,29937.75,29950.25,1369,627,742
2026-07-15 04:30:00,29947.75,29959.75,29914.25,29924.75,1416,744,672
2026-07-15 05:00:00,29926.00,29947.25,29886.00,29896.00,1803,974,829
2026-07-15 05:30:00,29897.75,29934.25,29890.00,29927.25,1612,737,875
2026-07-15 06:00:00,29926.00,29953.00,29915.25,29921.50,1753,955,798
2026-07-15 06:30:00,29922.75,29942.00,29904.50,29912.50,1783,922,861
2026-07-15 07:00:00,29914.50,29919.50,29856.25,29875.50,2900,1546,1354
2026-07-15 07:30:00,29875.25,29995.25,29856.50,29980.00,10416,5367,5049
2026-07-15 08:00:00,29980.00,29999.75,29936.25,29955.25,7013,3680,3333
2026-07-15 08:30:00,29955.50,29977.50,29754.50,29823.50,55627,28599,27028
2026-07-15 09:00:00,29822.75,29892.50,29639.25,29724.00,46628,23733,22895
2026-07-15 09:30:00,29723.75,29736.75,29536.75,29630.75,45365,23032,22333
2026-07-15 10:00:00,29632.00,29661.75,29526.50,29641.00,29027,14496,14531
2026-07-15 10:30:00,29640.75,29656.25,29560.00,29582.00,21359,10747,10612
2026-07-15 11:00:00,29580.25,29599.50,29431.25,29462.00,28222,14697,13525
2026-07-15 11:30:00,29462.00,29540.25,29397.00,29512.75,26822,13301,13521
2026-07-15 12:00:00,29512.75,29608.25,29504.75,29604.00,18820,8984,9836
2026-07-15 12:30:00,29604.75,29705.75,29604.50,29686.50,23348,10916,12432
2026-07-15 13:00:00,29686.75,29742.75,29681.75,29724.50,21423,10355,11068
2026-07-15 13:30:00,29724.50,29735.00,29595.00,29613.25,20567,10916,9651
2026-07-15 14:00:00,29613.00,29668.75,29589.00,29643.25,18728,9579,9149
2026-07-15 14:30:00,29643.25,29707.00,29608.50,29701.25,30912,15772,15140
2026-07-15 15:00:00,29700.75,29737.00,29664.00,29718.75,10648,4975,5673
2026-07-15 15:30:00,29718.50,29720.50,29700.00,29707.50,1808,852,956
2026-07-15 17:00:00,29709.00,29749.00,29700.00,29716.25,2109,1065,1044
2026-07-15 17:30:00,29716.50,29724.00,29677.00,29716.25,3112,1574,1538
2026-07-15 18:00:00,29716.00,29736.25,29695.50,29718.50,2063,977,1086
2026-07-15 18:30:00,29717.25,29734.00,29682.00,29690.00,1752,933,819
2026-07-15 19:00:00,29690.00,29763.25,29662.50,29669.50,4684,2388,2296
2026-07-15 19:30:00,29670.00,29695.75,29622.25,29651.25,4258,2148,2110
2026-07-15 20:00:00,29653.75,29668.00,29601.50,29605.25,3118,1686,1432
2026-07-15 20:30:00,29604.50,29685.75,29593.50,29651.00,3619,1764,1855
2026-07-15 21:00:00,29651.25,29706.00,29620.00,29696.75,3135,1457,1678
2026-07-15 21:30:00,29695.50,29736.00,29670.00,29727.00,3289,1633,1656
2026-07-15 22:00:00,29728.00,29751.75,29710.50,29716.50,2073,1037,1036
2026-07-15 22:30:00,29716.75,29747.00,29701.75,29743.00,1575,770,805
2026-07-15 23:00:00,29744.25,29756.25,29710.00,29716.00,1749,881,868
2026-07-15 23:30:00,29715.00,29721.25,29691.25,29708.00,1087,555,532
2026-07-16 00:00:00,29709.00,29775.50,29697.00,29765.75,2339,1029,1310
2026-07-16 00:30:00,29765.75,29797.00,29666.50,29686.50,3848,1805,2043
2026-07-16 01:00:00,29687.75,29749.75,29646.50,29686.00,5818,2923,2895
2026-07-16 01:30:00,29682.00,29697.25,29641.25,29683.75,2062,1061,1001
2026-07-16 02:00:00,29684.75,29686.50,29611.75,29622.50,3080,1461,1619
2026-07-16 02:30:00,29623.50,29629.25,29548.50,29562.25,3184,1730,1454
2026-07-16 03:00:00,29563.50,29572.75,29478.75,29538.50,4521,2278,2243
2026-07-16 03:30:00,29539.50,29595.50,29528.25,29591.50,2425,1189,1236
2026-07-16 04:00:00,29593.25,29645.25,29592.00,29613.25,2634,1223,1411
2026-07-16 04:30:00,29614.75,29631.00,29528.00,29531.25,2869,1558,1311
2026-07-16 05:00:00,29530.25,29561.25,29512.25,29537.50,2224,1126,1098
2026-07-16 05:30:00,29537.25,29555.75,29502.50,29531.00,2315,1166,1149
2026-07-16 06:00:00,29528.75,29532.00,29446.25,29472.00,4054,2063,1991
2026-07-16 06:30:00,29472.75,29472.75,29361.00,29446.75,6238,3318,2920
2026-07-16 07:00:00,29445.75,29457.25,29378.00,29408.00,5857,3018,2839
2026-07-16 07:30:00,29407.75,29427.75,29363.50,29392.25,6046,3087,2959
2026-07-16 08:00:00,29393.25,29488.50,29387.75,29465.75,9596,4695,4901
2026-07-16 08:30:00,29466.00,29532.00,29255.50,29347.50,60125,30650,29475
2026-07-16 09:00:00,29346.50,29501.00,29315.25,29482.50,41134,20152,20982
2026-07-16 09:30:00,29483.25,29513.50,29362.00,29433.75,27612,13756,13856
2026-07-16 10:00:00,29435.50,29458.75,29336.00,29406.75,29722,14824,14898
2026-07-16 10:30:00,29406.50,29468.00,29354.50,29392.50,22694,11313,11381
2026-07-16 11:00:00,29392.50,29395.25,29260.75,29299.25,25167,12600,12567
2026-07-16 11:30:00,29300.50,29352.50,29270.75,29338.25,17889,8664,9225
2026-07-16 12:00:00,29339.00,29343.00,29275.00,29333.00,15433,7904,7529
2026-07-16 12:30:00,29334.00,29345.00,29219.00,29244.50,20254,10113,10141
2026-07-16 13:00:00,29244.25,29304.00,29217.25,29269.75,19499,9685,9814
2026-07-16 13:30:00,29269.00,29269.25,29198.50,29210.50,16124,8069,8055
2026-07-16 14:00:00,29210.00,29242.00,29119.00,29148.50,23423,12301,11122
2026-07-16 14:30:00,29147.50,29238.25,29078.50,29216.75,44837,22021,22816
2026-07-16 15:00:00,29217.00,29231.25,29162.75,29181.00,14788,6920,7868
2026-07-16 15:30:00,29180.25,29189.75,29164.00,29179.00,3454,1695,1759
2026-07-16 17:00:00,29191.00,29220.00,29136.50,29139.75,2901,1567,1334
2026-07-16 17:30:00,29139.00,29159.25,29115.25,29136.50,2605,1315,1290
2026-07-16 18:00:00,29134.75,29144.75,29075.75,29093.00,2871,1543,1328
2026-07-16 18:30:00,29092.50,29129.75,29060.00,29096.50,2864,1407,1457
2026-07-16 19:00:00,29095.50,29124.25,29011.00,29018.50,5767,3036,2731
2026-07-16 19:30:00,29017.75,29082.00,28993.50,29057.00,5848,2975,2873
2026-07-16 20:00:00,29059.75,29105.50,29010.50,29039.50,4468,2156,2312
2026-07-16 20:30:00,29040.75,29044.00,28945.75,28972.00,5762,3234,2528
2026-07-16 21:00:00,28970.75,28985.75,28917.25,28928.75,3324,1833,1491
2026-07-16 21:30:00,28927.25,28940.75,28902.25,28925.00,3883,1898,1985
2026-07-16 22:00:00,28926.25,29026.00,28915.00,29015.25,3876,1670,2206
2026-07-16 22:30:00,29013.50,29016.75,28910.00,28911.00,4125,2316,1809
