Date, Time, Open, High, Low, Last, Volume, # of Trades, OHLC Avg, HLC Avg, HL Avg, Bid Volume, Ask Volume, Buy Aggression, Sell Aggression, Buy Aggression, Sell Aggression, Buy Aggression, Sell Aggression, Buy Aggression, Sell Aggression, Buy Aggression, Sell Aggression
2026-8-24, 10:50:00.000000, 29186.50, 29197.50, 29177.50, 29181.75, 3809, 3479, 29185.81, 29185.58, 29187.50, 1817, 1992, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-24, 10:55:00.000000, 29182.00, 29182.75, 29150.00, 29168.75, 4745, 4227, 29170.88, 29167.17, 29166.38, 2437, 2308, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-24, 11:00:00.000000, 29169.00, 29189.25, 29156.75, 29172.75, 5888, 5507, 29171.94, 29172.92, 29173.00, 2764, 3124, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-24, 11:05:00.000000, 29172.75, 29180.00, 29158.75, 29159.00, 2897, 2607, 29167.63, 29165.92, 29169.38, 1413, 1484, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-24, 11:10:00.000000, 29160.75, 29181.25, 29157.00, 29180.75, 2298, 2075, 29169.94, 29173.00, 29169.13, 1076, 1222, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-24, 11:15:00.000000, 29181.00, 29210.25, 29178.75, 29198.50, 4419, 4014, 29192.13, 29195.83, 29194.50, 2059, 2360, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-24, 11:20:00.000000, 29198.25, 29224.75, 29194.50, 29204.50, 3767, 3499, 29205.50, 29207.92, 29209.63, 1731, 2036, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-24, 11:25:00.000000, 29205.75, 29208.00, 29197.25, 29203.75, 1930, 1804, 29203.69, 29203.00, 29202.63, 943, 987, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-24, 11:30:00.000000, 29204.25, 29212.25, 29182.25, 29188.25, 3142, 2851, 29196.75, 29194.25, 29197.25, 1502, 1640, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-24, 11:35:00.000000, 29188.75, 29203.25, 29184.00, 29186.75, 2278, 2059, 29190.69, 29191.33, 29193.63, 1062, 1216, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-24, 11:40:00.000000, 29186.25, 29189.50, 29174.00, 29185.25, 2201, 2010, 29183.75, 29182.92, 29181.75, 989, 1212, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-24, 11:45:00.000000, 29185.00, 29189.00, 29173.00, 29188.25, 2165, 2003, 29183.81, 29183.42, 29181.00, 984, 1181, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-24, 11:50:00.000000, 29188.75, 29192.75, 29172.00, 29181.75, 2036, 1945, 29183.81, 29182.17, 29182.38, 977, 1059, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-24, 11:55:00.000000, 29181.50, 29183.25, 29170.50, 29171.00, 1962, 1791, 29176.56, 29174.92, 29176.88, 907, 1055, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 29179.75
2026-8-24, 12:00:00.000000, 29171.25, 29172.25, 29154.75, 29158.75, 3031, 2790, 29164.25, 29161.92, 29163.50, 1556, 1475, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-24, 12:05:00.000000, 29159.00, 29198.25, 29157.25, 29190.75, 3655, 3472, 29176.31, 29182.08, 29177.75, 1664, 1991, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 29215.50, 0.00, 0.00
2026-8-24, 12:10:00.000000, 29191.25, 29210.50, 29182.50, 29194.25, 3864, 3674, 29194.63, 29195.75, 29196.50, 1928, 1936, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 29213.50
2026-8-24, 12:15:00.000000, 29194.00, 29195.25, 29166.25, 29167.00, 3064, 2887, 29180.63, 29176.17, 29180.75, 1583, 1481, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-24, 12:20:00.000000, 29167.25, 29169.75, 29137.50, 29144.25, 3938, 3705, 29154.69, 29150.50, 29153.63, 2004, 1934, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-24, 12:25:00.000000, 29145.25, 29158.00, 29132.00, 29140.00, 3189, 2924, 29143.81, 29143.33, 29145.00, 1546, 1643, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-24, 12:30:00.000000, 29139.50, 29142.50, 29127.25, 29129.25, 2699, 2459, 29134.63, 29133.00, 29134.88, 1411, 1288, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-24, 12:35:00.000000, 29129.00, 29135.00, 29120.25, 29131.75, 2680, 2457, 29129.00, 29129.00, 29127.63, 1263, 1417, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-24, 12:40:00.000000, 29132.75, 29137.00, 29118.75, 29119.25, 2484, 2320, 29126.94, 29125.00, 29127.88, 1120, 1364, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-24, 12:45:00.000000, 29119.00, 29137.50, 29117.75, 29131.75, 2281, 2129, 29126.50, 29129.00, 29127.63, 1022, 1259, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-24, 12:50:00.000000, 29131.50, 29143.00, 29118.50, 29121.75, 3298, 2938, 29128.69, 29127.75, 29130.75, 1451, 1847, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-24, 12:55:00.000000, 29121.75, 29126.00, 29116.50, 29123.00, 1698, 1585, 29121.81, 29121.83, 29121.25, 847, 851, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-24, 13:00:00.000000, 29123.75, 29156.50, 29123.00, 29148.75, 3197, 2993, 29138.00, 29142.75, 29139.75, 1470, 1727, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-24, 13:05:00.000000, 29148.25, 29184.50, 29146.00, 29180.00, 3160, 3055, 29164.69, 29170.17, 29165.25, 1325, 1835, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-24, 13:10:00.000000, 29179.25, 29188.75, 29167.75, 29187.00, 2768, 2563, 29180.69, 29181.17, 29178.25, 1277, 1491, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-24, 13:15:00.000000, 29187.25, 29200.25, 29172.75, 29176.50, 2957, 2849, 29184.19, 29183.17, 29186.50, 1456, 1501, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-24, 13:20:00.000000, 29176.25, 29221.25, 29174.50, 29217.00, 4638, 4134, 29197.25, 29204.25, 29197.88, 2376, 2262, 0.00, 29238.25, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-24, 13:25:00.000000, 29217.25, 29224.00, 29212.75, 29218.25, 2671, 2504, 29218.06, 29218.33, 29218.38, 1335, 1336, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-24, 13:30:00.000000, 29218.00, 29233.25, 29212.00, 29220.00, 4680, 4252, 29220.81, 29221.75, 29222.63, 2266, 2414, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-24, 13:35:00.000000, 29220.25, 29224.75, 29180.25, 29186.75, 3462, 3148, 29203.00, 29197.25, 29202.50, 1931, 1531, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-24, 13:40:00.000000, 29187.00, 29196.75, 29183.00, 29190.00, 2011, 1897, 29189.19, 29189.92, 29189.88, 918, 1093, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-24, 13:45:00.000000, 29190.25, 29193.50, 29174.25, 29178.75, 1768, 1682, 29184.19, 29182.17, 29183.88, 877, 891, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-24, 13:50:00.000000, 29179.00, 29187.25, 29164.75, 29168.00, 2394, 2220, 29174.75, 29173.33, 29176.00, 1268, 1126, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-24, 13:55:00.000000, 29168.00, 29174.50, 29153.00, 29154.00, 2361, 2227, 29162.38, 29160.50, 29163.75, 1175, 1186, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-25, 08:30:00.000000, 29297.00, 29376.25, 29279.25, 29375.25, 17787, 16787, 29331.94, 29343.58, 29327.75, 8536, 9251, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-25, 08:35:00.000000, 29374.75, 29376.00, 29301.50, 29316.00, 13653, 13005, 29342.06, 29331.17, 29338.75, 7027, 6626, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-25, 08:40:00.000000, 29316.00, 29374.25, 29315.00, 29349.75, 11981, 11313, 29338.75, 29346.33, 29344.63, 5679, 6302, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-25, 08:45:00.000000, 29348.75, 29414.75, 29342.75, 29393.00, 13597, 12624, 29374.81, 29383.50, 29378.75, 6476, 7121, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-25, 08:50:00.000000, 29393.00, 29396.25, 29341.00, 29343.25, 10076, 9444, 29368.38, 29360.17, 29368.63, 5379, 4697, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-25, 08:55:00.000000, 29342.25, 29345.50, 29289.25, 29312.75, 9898, 9293, 29322.44, 29315.83, 29317.38, 5165, 4733, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-25, 09:00:00.000000, 29313.25, 29315.00, 29246.50, 29261.25, 12013, 11428, 29284.00, 29274.25, 29280.75, 6517, 5496, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-25, 09:05:00.000000, 29261.75, 29279.75, 29244.00, 29259.00, 7579, 7083, 29261.13, 29260.92, 29261.88, 3958, 3621, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-25, 09:10:00.000000, 29258.75, 29285.25, 29239.75, 29246.00, 6691, 6375, 29257.44, 29257.00, 29262.50, 3410, 3281, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-25, 09:15:00.000000, 29245.00, 29269.50, 29233.75, 29242.75, 7307, 6878, 29247.75, 29248.67, 29251.63, 3699, 3608, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-25, 09:20:00.000000, 29242.75, 29255.25, 29209.25, 29229.25, 8133, 7367, 29234.13, 29231.25, 29232.25, 4178, 3955, 0.00, 0.00, 29204.25, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-25, 09:25:00.000000, 29229.25, 29252.25, 29213.25, 29215.25, 6577, 6208, 29227.50, 29226.92, 29232.75, 3354, 3223, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-25, 09:30:00.000000, 29214.75, 29249.50, 29138.00, 29206.75, 13422, 12164, 29202.25, 29198.08, 29193.75, 6899, 6523, 0.00, 0.00, 0.00, 0.00, 0.00, 29254.50, 0.00, 0.00, 0.00, 0.00
2026-8-25, 09:35:00.000000, 29207.00, 29268.75, 29205.00, 29258.75, 6603, 6098, 29234.88, 29244.17, 29236.88, 2961, 3642, 0.00, 0.00, 0.00, 29270.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-25, 09:40:00.000000, 29258.50, 29261.25, 29191.00, 29219.25, 6955, 6539, 29232.50, 29223.83, 29226.13, 3743, 3212, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-25, 09:45:00.000000, 29218.25, 29230.50, 29206.00, 29218.50, 4459, 4195, 29218.31, 29218.33, 29218.25, 2162, 2297, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-25, 09:50:00.000000, 29219.25, 29260.25, 29208.25, 29244.75, 4730, 4432, 29233.13, 29237.75, 29234.25, 2198, 2532, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-25, 09:55:00.000000, 29244.75, 29250.00, 29218.75, 29232.50, 4712, 4405, 29236.50, 29233.75, 29234.38, 2441, 2271, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-25, 10:00:00.000000, 29233.00, 29235.75, 29197.50, 29204.75, 4865, 4495, 29217.75, 29212.67, 29216.63, 2624, 2241, 0.00, 0.00, 0.00, 29232.25, 0.00, 29231.50, 0.00, 0.00, 0.00, 0.00
2026-8-25, 10:05:00.000000, 29204.50, 29226.50, 29197.00, 29214.50, 3562, 3312, 29210.63, 29212.67, 29211.75, 1757, 1805, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-25, 10:10:00.000000, 29213.25, 29231.25, 29207.75, 29223.00, 2747, 2590, 29218.81, 29220.67, 29219.50, 1431, 1316, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-25, 10:15:00.000000, 29223.75, 29245.00, 29219.00, 29236.50, 3515, 3252, 29231.06, 29233.50, 29232.00, 1704, 1811, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-25, 10:20:00.000000, 29237.00, 29261.25, 29225.75, 29236.75, 4607, 4086, 29240.19, 29241.25, 29243.50, 2391, 2216, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-25, 10:25:00.000000, 29237.00, 29282.00, 29230.00, 29276.75, 3657, 3352, 29256.44, 29262.92, 29256.00, 1622, 2035, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-25, 10:30:00.000000, 29277.25, 29309.75, 29264.25, 29268.00, 6156, 5740, 29279.81, 29280.67, 29287.00, 2934, 3222, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-25, 10:35:00.000000, 29267.50, 29301.75, 29265.00, 29271.50, 4686, 4410, 29276.44, 29279.42, 29283.38, 2375, 2311, 0.00, 0.00, 0.00, 29306.75, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-25, 10:40:00.000000, 29271.00, 29276.00, 29255.25, 29267.25, 3040, 2730, 29267.38, 29266.17, 29265.63, 1560, 1480, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-25, 10:45:00.000000, 29266.75, 29266.75, 29222.75, 29228.50, 3946, 3681, 29246.19, 29239.33, 29244.75, 2242, 1704, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-25, 10:50:00.000000, 29228.75, 29264.00, 29222.75, 29257.25, 3417, 3192, 29243.19, 29248.00, 29243.38, 1561, 1856, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-25, 10:55:00.000000, 29258.00, 29274.25, 29254.75, 29262.00, 3785, 3401, 29262.25, 29263.67, 29264.50, 1856, 1929, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-25, 11:00:00.000000, 29263.25, 29289.50, 29260.75, 29274.00, 3181, 2974, 29271.88, 29274.75, 29275.13, 1515, 1666, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-25, 11:05:00.000000, 29273.25, 29287.25, 29266.75, 29268.00, 2504, 2422, 29273.81, 29274.00, 29277.00, 1257, 1247, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-25, 11:10:00.000000, 29268.50, 29280.25, 29263.25, 29277.75, 2242, 2134, 29272.44, 29273.75, 29271.75, 1071, 1171, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-25, 11:15:00.000000, 29278.00, 29290.00, 29274.50, 29286.25, 2376, 2165, 29282.19, 29283.58, 29282.25, 1187, 1189, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-25, 11:20:00.000000, 29286.00, 29294.00, 29276.25, 29286.50, 2315, 2194, 29285.69, 29285.58, 29285.13, 1163, 1152, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-25, 11:25:00.000000, 29286.75, 29298.50, 29284.75, 29293.75, 2793, 2531, 29290.94, 29292.33, 29291.63, 1268, 1525, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-25, 11:30:00.000000, 29294.75, 29299.75, 29286.00, 29287.75, 1769, 1649, 29292.06, 29291.17, 29292.88, 850, 919, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-25, 11:35:00.000000, 29287.75, 29294.00, 29271.75, 29291.75, 2715, 2525, 29286.31, 29285.83, 29282.88, 1398, 1317, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-25, 11:40:00.000000, 29291.75, 29292.25, 29259.00, 29265.25, 3139, 2833, 29277.06, 29272.17, 29275.63, 1665, 1474, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-25, 11:45:00.000000, 29265.75, 29283.25, 29262.50, 29270.50, 2823, 2658, 29270.50, 29272.08, 29272.88, 1374, 1449, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-25, 11:50:00.000000, 29271.00, 29272.25, 29255.00, 29259.00, 2667, 2312, 29264.31, 29262.08, 29263.63, 1287, 1380, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-25, 11:55:00.000000, 29258.50, 29282.00, 29252.75, 29274.75, 3124, 2895, 29267.00, 29269.83, 29267.38, 1365, 1759, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-25, 12:00:00.000000, 29275.50, 29279.00, 29242.50, 29243.00, 3205, 3030, 29260.00, 29254.83, 29260.75, 1796, 1409, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-25, 12:05:00.000000, 29242.75, 29248.00, 29224.00, 29234.25, 3473, 3206, 29237.25, 29235.42, 29236.00, 1771, 1702, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-25, 12:10:00.000000, 29234.50, 29245.25, 29224.00, 29243.00, 2413, 2265, 29236.69, 29237.42, 29234.63, 1170, 1243, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-25, 12:15:00.000000, 29242.50, 29258.50, 29237.25, 29256.75, 3056, 2885, 29248.75, 29250.83, 29247.88, 1439, 1617, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-25, 12:20:00.000000, 29256.75, 29257.50, 29236.50, 29236.50, 2138, 2025, 29246.81, 29243.50, 29247.00, 1128, 1010, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-25, 12:25:00.000000, 29236.25, 29236.50, 29214.50, 29224.50, 3156, 3031, 29227.94, 29225.17, 29225.50, 1546, 1610, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-25, 12:30:00.000000, 29224.75, 29232.25, 29216.00, 29228.25, 2205, 2082, 29225.31, 29225.50, 29224.13, 1030, 1175, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-25, 12:35:00.000000, 29227.75, 29234.50, 29222.00, 29229.00, 1575, 1459, 29228.31, 29228.50, 29228.25, 739, 836, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-25, 12:40:00.000000, 29229.25, 29230.25, 29219.00, 29222.25, 1726, 1640, 29225.19, 29223.83, 29224.63, 879, 847, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-25, 12:45:00.000000, 29222.50, 29231.50, 29218.25, 29225.75, 1614, 1484, 29224.50, 29225.17, 29224.88, 711, 903, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-25, 12:50:00.000000, 29226.00, 29231.00, 29216.75, 29227.75, 1508, 1373, 29225.38, 29225.17, 29223.88, 765, 743, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-25, 12:55:00.000000, 29228.00, 29232.25, 29218.75, 29227.25, 1351, 1256, 29226.56, 29226.08, 29225.50, 678, 673, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-25, 13:00:00.000000, 29226.75, 29227.50, 29203.00, 29204.00, 3074, 2799, 29215.31, 29211.50, 29215.25, 1664, 1410, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-25, 13:05:00.000000, 29204.00, 29217.50, 29202.00, 29210.50, 2374, 2219, 29208.50, 29210.00, 29209.75, 1121, 1253, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-25, 13:10:00.000000, 29211.00, 29221.00, 29204.25, 29206.00, 2020, 1901, 29210.56, 29210.42, 29212.63, 1037, 983, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-25, 13:15:00.000000, 29205.75, 29214.25, 29202.50, 29213.75, 1700, 1615, 29209.06, 29210.17, 29208.38, 780, 920, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-25, 13:20:00.000000, 29213.75, 29227.50, 29212.75, 29221.50, 2272, 2060, 29218.88, 29220.58, 29220.13, 1053, 1219, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-25, 13:25:00.000000, 29221.75, 29222.75, 29208.00, 29219.75, 1678, 1594, 29218.06, 29216.83, 29215.38, 820, 858, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-25, 13:30:00.000000, 29219.75, 29244.50, 29219.00, 29242.50, 3078, 2914, 29231.44, 29235.33, 29231.75, 1318, 1760, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-25, 13:35:00.000000, 29242.25, 29252.25, 29237.00, 29246.25, 2190, 2077, 29244.44, 29245.17, 29244.63, 991, 1199, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-25, 13:40:00.000000, 29246.25, 29259.25, 29241.75, 29257.75, 2501, 2351, 29251.25, 29252.92, 29250.50, 1234, 1267, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-25, 13:45:00.000000, 29257.75, 29275.00, 29257.75, 29269.75, 3700, 3464, 29265.06, 29267.50, 29266.38, 1786, 1914, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 29280.00
2026-8-25, 13:50:00.000000, 29269.75, 29270.75, 29257.50, 29259.75, 2573, 2374, 29264.44, 29262.67, 29264.13, 1322, 1251, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 29275.75, 0.00, 0.00
2026-8-25, 13:55:00.000000, 29260.00, 29264.75, 29253.00, 29255.50, 2163, 1933, 29258.31, 29257.75, 29258.88, 1050, 1113, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-26, 08:30:00.000000, 29174.50, 29283.00, 29174.25, 29256.00, 17327, 16313, 29221.94, 29237.75, 29228.63, 8023, 9304, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-26, 08:35:00.000000, 29256.50, 29275.50, 29206.75, 29236.75, 13877, 13179, 29243.88, 29239.67, 29241.13, 6972, 6905, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-26, 08:40:00.000000, 29236.00, 29313.25, 29223.75, 29291.00, 12427, 11737, 29266.00, 29276.00, 29268.50, 5804, 6623, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-26, 08:45:00.000000, 29290.75, 29316.00, 29267.50, 29268.50, 9202, 8636, 29285.69, 29284.00, 29291.75, 4739, 4463, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-26, 08:50:00.000000, 29269.25, 29309.00, 29252.50, 29307.50, 7702, 7269, 29284.56, 29289.67, 29280.75, 3675, 4027, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-26, 08:55:00.000000, 29307.75, 29332.75, 29294.00, 29331.25, 6812, 6411, 29316.44, 29319.33, 29313.38, 3215, 3597, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-26, 09:00:00.000000, 29331.50, 29332.50, 29296.75, 29305.25, 5739, 5429, 29316.50, 29311.50, 29314.63, 3066, 2673, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
